place: Bách hoá XANH - 2025-03-31
address: 148 Đ. Nguyễn Tri Phương, P, Ninh Kiều, Cần Thơ 700000
average stars: 4.3⭐
reviews:
		- Binh Tri Tran (4.0⭐, 2021-03-31): Nice mini market, all staffs here offer well service .
		- Khoa Nam Lý (5.0⭐, 2021-03-31): 💕💕💕 …
		- Tai Vo Thanh (5.0⭐, 2021-03-31): 😘😘😘 …
		- Bắp Cố Chấp (4.0⭐, 2021-03-31): 💓💓💓💓💓 …
		- Tấn Phong Nguyễn (5.0⭐, 2021-03-31): 💝💝 …
		- Khang Huỳnh Bảo (5.0⭐, 2021-03-31): 💕💕💕 …
		- Minh (4.0⭐, 2020-03-31): 👍👍👍 …
		- Hữu Lộc (4.0⭐, 2020-03-31): 😚😚😚 …
		- Nhựt Phan Minh (4.0⭐, 2020-03-31): 💝💓💝💓 …
		- Son nguyen (5.0⭐, 2020-03-31): 💝💝 …
		- Tran van doi (3.0⭐, 2020-03-31): Thank you for taking the time to experience BachhoaXANH.com. If there is a problem that makes you unhappy, please send your comments to the email address lienhe@bachhoaxanh.com so that BachhoaXANH.com can promptly fix it and fix it. more complete.
		- Nguyen Thang (4.0⭐, 2020-03-31): 👍👍👍 …
		- Phong Thần Dương Phi (5.0⭐, 2020-03-31): 😍 …
		- Cao Hữu Nghĩa (5.0⭐, 2020-03-31): 💝💝 …
		- Duy Quốc (5.0⭐, 2020-03-31): 😚😚😚 …
		- diem nguyen ngoc (4.0⭐, 2020-03-31): 💝💓💝💓 …
		- Quỳnh Lê (5.0⭐, 2020-03-31): 😍😍😍 …
		- Phú Lý Thiện (Mr Phú) (3.0⭐, 2020-03-31): BachhoaXANH.com would like to thank you for your support during the past time. But I wonder if any problems have arisen that make you unsatisfied? If you have any comments, please email lienhe@bachhoaxanh.com so that BachhoaXANH can improve.

place: Siêu thị Bách hóa XANH - 2025-03-31
address: Lô 2A2, KDC Hưng Phú 1, Cái Răng, Cần Thơ 700000
average stars: 4.1⭐
reviews:
		- 01.Thúy an 6A6 (5.0⭐, 2022-03-31): Ok
		- van trinh (1.0⭐, 2024-10-31): Staff often mix up bills and prices. This bill was billed to someone else, I had to pay a few hundred for someone else's bill and only then did I find out when I got home . Each time I buy a lot of things, it's difficult to check the bill on the spot when it's crowded. When I'm paying, I also check the bill on the spot and it's missing. When I get home, I check again to find out, so even if I bring it back, I don't know how to calculate it. Buy a few stalks of onion to check for nearly 1kg of onions, buy a few small stalks to count for more than half a kilo, a handful of cilantro costs nearly a hundred thousand. Staff is very careless. The bill display screen is not as clear as Winmart's. I've had it happen to me many times, so I'm sure many other people have had it too. Ladies, be careful to check your bill, even if it's crowded, don't worry about losing money unfairly.
		- Mai Lan Hoàng (4.0⭐, 2024-03-31): The supermarket is cheap and serves quickly, but you should check carefully because there are many products that are close to their expiration date and can cause stomach upset when eaten, and the cold storage system is not very good.
		- Trí Nguyễn Thiện (3.0⭐, 2024-03-31): Goods are relatively complete, employees are cheerful and friendly Parking a car is also easy, motorbikes are guarded by a hospital
		- TUẤN KHẢI LÊ (4.0⭐, 2024-08-31): It's ok
		- Phuong Nguyenngoc (4.0⭐, 2024-03-31): I have gone shopping many times at Bach Hoa Xanh supermarket, the vegetables are very fresh and the meat is abundant
		- Nấm Đông Cô (3.0⭐, 2020-03-31): _ Green department supermarket is a professional supermarket system. _ Currently there are 938 chain stores nationwide. _ Green Department Store, Dien May Xanh, Phan Khang belong to the mobile world group. _ I don't know if I'll add any more chains tomorrow. _ Can Tho currently has 35 stores spread throughout Can Tho city, the most located in Ninh Kieu district. _
		- Ngọc Diễm Phạm (5.0⭐, 2022-03-31): Products are more diverse than Vinmark, and prices are softer than Vinmark. I often go to the supermarket to buy food rather than go to the market, but when I go to a big supermarket, I'm too lazy to park my car, so I choose Bach Hoa Xanh as the best choice for me. The staff is also very enthusiastic and cheerful, much better than Vinmark.
		- Trăm Phạm (1.0⭐, 2022-03-31): The attitude of the security guard and payment staff is not good, I don't like the attitude towards customers at all. After buying it, I feel frustrated inside.
		- HuynhAnh Phung (4.0⭐, 2021-03-31): At the store, there are not enough products like on Cua Bach Hoa Xanh's website. Price is still higher than go or market
		- Huy Dân Hứa (4.0⭐, 2021-03-31): Diverse goods, clear prices and fresh products. There is a polite and safe parking guard.
		- Linh Mai Thái Trọng (5.0⭐, 2022-03-31): Diverse goods, enthusiastic service. It's important to have what you need. Ex: AOne noodles
		- Linh LPH (5.0⭐, 2022-03-31): Many goods, affordable prices, friendly and cheerful staff.
		- Quang Trung Nguyễn (4.0⭐, 2021-03-31): Great
		- Tuấn Nguyễn (4.0⭐, 2022-03-31): Convenient to travel, rich in utensils and food. Or there is a discount program.
		- nguyen nguyen thanh (5.0⭐, 2023-03-31): Spacious, enthusiastic staff, reasonable prices
		- Phương Thảo Mai (3.0⭐, 2022-03-31): Staff lack enthusiasm, goods are few
		- Nguyễn Thanh Tú (5.0⭐, 2024-03-31): Spacious
		- Brian (5.0⭐, 2020-03-31): Belongs to Mobile World Group
		- Thi Tuyen Nguyen (5.0⭐, 2021-03-31): Clean, comfortable, cheerful staff
		- Thúc Nguyên Nguyễn (4.0⭐, 2022-03-31): The staff is very enthusiastic!
		- Duy Khánh (4.0⭐, 2024-03-31): Service ok
		- Vinh Nguyễn (4.0⭐, 2021-03-31): Clean
		- Tuan Nguyen (4.0⭐, 2022-03-31): Good
		- Bình Hoàng Lâm (1.0⭐, 2022-03-31): Cashier sucks
		- Đức Minh Trần (5.0⭐, 2022-03-31): Good
		- Ludwig Santos (5.0⭐, 2021-03-31): 💗💗💗 …
		- Đăng Phúc Hà (5.0⭐, 2021-03-31): 💙 …
		- Thu Vo (5.0⭐, 2021-03-31): 🥰🥰🥰 …
		- Thanh sang Mac (5.0⭐, 2021-03-31): 💝💝💝 …
		- Nam Vo Hoang (5.0⭐, 2021-03-31): 💕💕💕 …
		- KHOA NGUYEN DANG (4.0⭐, 2020-03-31): Good

place: Siêu thị Bách hoá XANH 116A/3 Trần Vĩnh Kiết - 2025-03-31
address: 3 Đ. Trần Vĩnh Kiết, An Bình, Ninh Kiều, Cần Thơ
average stars: 3.9⭐
reviews:
		- Tại nhà Sửa xe đạp điện (5.0⭐, 2024-10-31): Ok
		- Tuancuongle (4.0⭐, 2025-03-31): Good service, staff are individual but highly appreciated, Reasonable price. Great outside defenseman.
		- Le Thi Da Thao (5.0⭐, 2024-10-31): The girls at the checkout counter are super cute and offer discounted items for the day. Buyers have more information to choose.
		- Quốc Minh Nguyễn (5.0⭐, 2024-03-31): The guards are cheerful and enthusiastic. Attentive welcoming staff. Many delicious and fresh agricultural products. Many types of meat and fish for customers to choose from. Reasonable price. It is a suitable place to shop for delicious meals for housewives.
		- Ngọc Mai (1.0⭐, 2024-03-31): The unenthusiastic security guard did not lead the customer's car but stood and watched. 1 star rating is lucky. Because it's close to the apartment, I just came in to buy it. I'm very angry because every time he drives the car himself, the security guard always stands and watches.
		- linh van (2.0⭐, 2024-08-31): The female staff had an unpleasant attitude towards customers when paying. I felt like they were begging, not the customers.
		- Ezra Duan (2.0⭐, 2022-03-31): Unprofessional staff, constantly talking privately while working. Let customers wait for a long time, do not proactively help customers pay but have to wait for customers to remind.
		- Huỳnh-E-COM VIỆT Phạm (5.0⭐, 2024-10-31): Rich in goods, friendly.
		- Đoan Trang Nguyễn (5.0⭐, 2023-03-31): Be on the lookout for discounts, special offers, and some items have a long expiry date (buy 2 get 2 free, buy 2 for a discount, close to the sale date...)
		- Minh Nguyen hoang (5.0⭐, 2024-04-30): Enthusiastic service, diverse quality products, reasonable prices
		- nguyen nguyễn (1.0⭐, 2022-03-31): The king's picture of buying a lot of things is because of who's not drunk now, Nguyen Cai's house is so noisy, look at the staff, don't they know why the seller has such a bad mind?
		- phi yen (5.0⭐, 2024-03-31): Fresh and delicious fish, with many discount promotions
		- Thúy Huỳnh Lưu (4.0⭐, 2024-06-30): Small space, customer care is okay
		- Phạm Bích Tuyền (5.0⭐, 2023-03-31): Attentive staff. Good service. Fun and agile.
		- Chi Bé (1.0⭐, 2022-03-31): The security guard shows his attitude towards customers
		- Trung Khang Huynh (5.0⭐, 2024-11-30): Good
		- Nguyen Jen (5.0⭐, 2024-03-31): The cakes are very delicious
		- Bích Ngọc (4.0⭐, 2022-03-31): Diverse products for shopping
		- Thuan Bui (5.0⭐, 2024-03-31): Staff is quite ok
		- Tariu (5.0⭐, 2024-03-31): Good service
		- Thanh ST (4.0⭐, 2023-03-31): Needs further improvement
		- Blue Ender (2.0⭐, 2021-03-31): BachhoaXANH.com apologizes for making you unsatisfied with your experience at the store. BachhoaXANH.com acknowledges it and transfers it to the relevant department to fix and thoroughly handle it, to make it more perfect.

place: Siêu thị Bách hóa XANH 132/2 Đường Ba Tháng Hai - 2025-03-31
address: 2 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ 700000
average stars: 3.7⭐
reviews:
		- mylinh tran (4.0⭐, 2024-03-31): Ok
		- Kiet Huynh (4.0⭐, 2021-03-31): Good
		- NGUYỄN VIỆT QUY (5.0⭐, 2021-03-31): good
		- Thanh Chính Võ (2.0⭐, 2024-12-31): The staff put fresh food together with old vegetables and milk, and the blood from the raw meat flowed out and became sticky. The chubby employee wears glasses.
		- Hahah (1.0⭐, 2024-10-31): On October 10, 2024, in the afternoon, we went in to buy a bottle of mineral water and a bottle of lemon oolong water. When we came to pay, a male named Huy charged us. He was quite rude towards us. He said it was 25k and then looked at the male next to him. Oh, I didn't ask for it. That's the attitude. I also work in service and Huy also works in service. Have you ever been so rude to your customers? I hope Huy and the green department store. at alley 132 Hung Loi 3/2 to retrain its staff so that the store will not be affected.
		- Peter Tran (5.0⭐, 2024-11-30): A place where shopping is frequent, convenient, and rich in goods,
		- Thịnh vlogs (5.0⭐, 2020-03-31): Good quality, lots of food, meeting consumer needs.
		- ngọc hà nguyễn (1.0⭐, 2024-03-31): Buy 1000g apple and get 500g free but when you weigh it, it's only 1200g but the person says 1500g
		- Lê Trâm 01-01-01 (1.0⭐, 2023-03-31): I had a bad experience shopping here. I've always bought here before, but every day the staff is lovely, gentle and dedicated. Yet at 7:30 p.m. on April 1, 2022, I met an unfriendly employee who yelled at customers when they couldn't find the item they wanted to buy. When I paid, she raised her voice at me, wanting to argue. Hand in hand with customers while I talk very softly and slowly, I will never go to Banh Hoa Xanh again.  (That employee is wearing a blue and yellow shirt, could be the manager but doesn't have a name tag)
		- TRỊNH THẾ ANH (4.0⭐, 2023-03-31): Diverse goods meet all buyers' needs, prices are quite reasonable, spacious and airy, service staff is quite good.
		- ga con (1.0⭐, 2023-03-31): Today, April 4, 2022, I made a purchase at BHX alley 132, 3/2 street and felt dissatisfied, specifically as follows: I went to the vegetable counter and saw that the vegetables were wilted, so I removed the wilted part and the staff (cum car keeper) has an attitude of talking nonsense and not respecting customers. I said "I buy fresh food, but I don't buy wilted food", but I was told "If you buy fresh food, you should stand there and pick the wilted leaves too". It's the customer's right to spend money to buy food, but who buys wilted food to eat???
		- Tùng Lê (4.0⭐, 2022-03-31): The supermarket is in an alley but quite big, but the vegetables are left outside so they look more wilted than usual
		- Diễm Trinh (5.0⭐, 2021-03-31): Good service, good price, clean vegetables. The staff are quick and enthusiastic.
		- Kien Vo Trung (5.0⭐, 2021-03-31): The staff is cheerful and enthusiastic, especially the parking security guard and the cashier Quyen.
		- Định vị gps ô tô xe máy Adsun (2.0⭐, 2022-03-31): Leave the vegetables outside to wilt before leaving them in the cold room to stay fresher
		- Chu Hiếu (3.0⭐, 2024-03-31): Supermarket of common consumer goods
		- Tho Huynh (4.0⭐, 2022-03-31): Goods are relative, no fresh food
		- Thư Nguyễn (3.0⭐, 2021-03-31): Fine. Many items, but few products to choose from.
		- Thanh Huynh (1.0⭐, 2024-03-31): Donate expired items. Harm others or promote.
		- Đỗ Vy Store (4.0⭐, 2021-03-31): The security guards here take customers' cars as if they are making them hate them
		- Minh Nghia Tran (4.0⭐, 2022-03-31): Temporary price. Epidemic prevention is not good
		- Mr TÚ (5.0⭐, 2021-03-31): Enthusiastic and cheerful staff.
		- Tiên Thủy (5.0⭐, 2024-03-31): Cheap
		- Trường Giang (5.0⭐, 2023-03-31): Good
		- Quốc Phòng Nguyễn (5.0⭐, 2020-03-31): Very convenient
		- Kyo (5.0⭐, 2021-03-31): 💕💕💕 …
		- Khang Huỳnh Bảo (5.0⭐, 2021-03-31): ❤
		- Vinh Yen Dang (5.0⭐, 2021-03-31): 💚💚💚💚💚 …
		- Tran Hau (1.0⭐, 2021-03-31): Thank you for supporting BachhoaXANH.com. Please let BachhoaXANH.com know what issues make you unsatisfied so that BachhoaXANH.com can learn from experience to serve customers better? Looking forward to your response!
		- Mi Dinh Thi Diem (5.0⭐, 2021-03-31): 💗💗💗 …
		- Thanh Hải (5.0⭐, 2021-03-31): 💓💓💓💓💓💓 …
		- Huong Hong N Nguyen (5.0⭐, 2020-03-31): 💗💗 …
		- minh kha (4.0⭐, 2020-03-31): 💓 …

place: Siêu thị Bách hoá XANH 141A Nguyễn Văn Cừ nối dài - 2025-03-31
address: 141A Nguyễn Văn Cừ Nối Dài, P, Ninh Kiều, Cần Thơ
average stars: 3.8⭐
reviews:
		- Minh Thuận Đỗ (5.0⭐, 2024-09-30): Ok
		- Vinh Phạm (5.0⭐, 2024-03-31): Ok
		- Quang Trung Nguyễn (4.0⭐, 2021-03-31): Very wonderful! There is a large parking lot and a variety of goods Very good, large and large parking lot inside, diverse goods from consumer goods to seafood are very delicious, fruits are also delicious, reasonable prices, diverse goods, promotions for loyal customers who often buy and have points on the system, attentive and friendly service staff.
		- Men Nguyen (5.0⭐, 2024-10-31): Large parking lot, funny security guard.
		- Duy Lê (1.0⭐, 2024-12-31): The security attitude is too bad
		- Vinh Truong (2.0⭐, 2022-03-31): Nice location, but the staff is not good. Less fun and friendly, unlike other green stores I often go to (BHX near Hong Phat area, BHX Ng Hien 91B, BHX Tran Vinh Kiet).
		- Tâm Lê Văn (3.0⭐, 2021-03-31): Quite good, goods are relatively diverse. Mainly serves local residents.
		- NGỌC HOÀI LÊ (1.0⭐, 2022-03-31): Poor service Shop is not flexible Bad staff No turning back
		- Nguyễn Lê Phong (4.0⭐, 2025-03-17): Good staff
		- Hoài Bảo Trương (3.0⭐, 2021-03-31): Green agricultural products Fresh meat and seafood Enthusiastic and friendly staff
		- Lt Phat (4.0⭐, 2021-03-31): Adequate goods, attentive and thoughtful service staff
		- meyn (2.0⭐, 2024-03-31): bad staff attitude
		- Anh Lộc Điện Cơ (5.0⭐, 2024-05-31): Great
		- Trung Nguyên (4.0⭐, 2024-03-31): Many items to choose from
		- Khang Phan (4.0⭐, 2021-03-31): Clean but selling fish inside is a bit dirty
		- Trungtam Nguyen (1.0⭐, 2022-03-31): There are no items to purchase
		- Phu Si Lam (4.0⭐, 2021-03-31): The supermarket chain is too OK.
		- NHỰT ĐINH HỮU (5.0⭐, 2023-03-31): Friendly staff
		- Tho Nguyen Phuoc (4.0⭐, 2022-03-31): convenient
		- Lucas (Nart) (5.0⭐, 2021-03-31): So good
		- Hoài Phương Blog (5.0⭐, 2022-03-31): Fast, clean, bright, fresh.
		- Hao Tran Luu Manh (5.0⭐, 2021-03-31): Acceptable price
		- Hoang My Le Tran (4.0⭐, 2021-03-31): 💞💞💞 …
		- Xuân Hiếu Lê (4.0⭐, 2021-03-31): 💗💗💗 …
		- Minh Nguyen (5.0⭐, 2021-03-31): ❤️❤️❤️
		- Hiền Đức Nguyễn Trọng (3.0⭐, 2021-03-31): I wonder if during your shopping experience at the store, did any problems arise that made you unsatisfied? BachhoaXANH.com looks forward to receiving your valuable comments to improve. Please send your comments to lienhe@bachhoaxanh.com.
		- Toan Tram (3.0⭐, 2021-03-31): What are you feeling dissatisfied with about Bach Hoa XANH? You can share more here or email lienhe@bachhoaxanh.com so that BachhoaXANH.com can improve its service better. Looking forward to hearing from you.
		- Thanh Trà (5.0⭐, 2021-03-31): 💝💝💝 …
		- Bảo Minh Nguyễn Đức (5.0⭐, 2021-03-31): 💞💞💞 …

